"id","id_produto","order_id","codigo","descricao","unidade","quantidade","valor_unitario","createdAt","updatedAt"
1094,"807069088","811257844","RA02390001-38-1","Tênis Rainha Iate III Masculino RA02390001  - 38 - Preto/Branco","PR","1.00","159.90","2024-07-19 14:16:11.096+00","2024-07-19 14:16:11.096+00"
1095,"797937452","811337907","C224003-9","Chinelo Piccadilly Marshmallow Nuvem de Dedo EVA Feminino C224003 - 36 - Preto","PR","1.00","114.90","2024-07-19 14:16:11.757+00","2024-07-19 14:16:11.757+00"
1096,"809472709","811360428","261028-37-3","Bota Piccadilly Cano Curto Anabela Baixo 261028 - 37 - Preto","PR ","1.00","259.90","2024-07-19 14:16:12.53+00","2024-07-19 14:16:12.53+00"
1097,"797409689","811380181","C224003-37","Chinelo Piccadilly Marshmallow Nuvem de Dedo EVA Feminino C224003 - 37 - Off-White","PR","1.00","114.90","2024-07-19 14:16:13.241+00","2024-07-19 14:16:13.241+00"
1098,"807049191","811407792","WL373V2-37-8","Tênis New Balance 373V2 Feminino WL373V2 - 37 - Marrom/Bege","PR","1.00","494.90","2024-07-19 14:16:14.037+00","2024-07-19 14:16:14.037+00"
1099,"800858418","811447546","69100","Bota Gibizinho Adventure Cano Alto Masculino Infantil G-244 - 29 - Café","PR","1.00","109.90","2024-07-19 14:16:14.685+00","2024-07-19 14:16:14.685+00"
1100,"797937448","811509167","C224003-8","Chinelo Piccadilly Marshmallow Nuvem de Dedo EVA Feminino C224003 - 35 - Preto","PR","1.00","114.90","2024-07-19 14:16:15.325+00","2024-07-19 14:16:15.325+00"
1101,"800568783","811552973","23396874","Tênis Vizzano Casual Listra Strass Feminino 1339.326 - 33 - Branco/Dourado","Pr","1.00","139.90","2024-07-19 14:16:16.005+00","2024-07-19 14:16:16.005+00"
1102,"807069097","811563202","RA02390001-41-5","Tênis Rainha Iate III Masculino RA02390001  - 41 - Preto/Branco","PR","1.00","157.50","2024-07-19 14:16:16.656+00","2024-07-19 14:16:16.656+00"
1103,"797937452","811563266","C224003-9","Chinelo Piccadilly Marshmallow Nuvem de Dedo EVA Feminino C224003 - 36 - Preto","PR","1.00","117.90","2024-07-19 14:16:17.329+00","2024-07-19 14:16:17.329+00"
1104,"797409686","811566837","C224003-36","Chinelo Piccadilly Marshmallow Nuvem de Dedo EVA Feminino C224003 - 36 - Off-White","PR","1.00","114.90","2024-07-19 14:16:18.019+00","2024-07-19 14:16:18.019+00"
1105,"802081215","811569379","43498240-MRHO-38","Tênis Olympikus Ultraleve 156g Slip on Feminino 43498240 - 38 - Marinho","PR","1.00","198.90","2024-07-19 14:16:18.809+00","2024-07-19 14:16:18.809+00"
1106,"797937448","811569776","C224003-8","Chinelo Piccadilly Marshmallow Nuvem de Dedo EVA Feminino C224003 - 35 - Preto","PR","1.00","114.90","2024-07-19 14:16:19.625+00","2024-07-19 14:16:19.625+00"
1107,"797937464","811588503","C224003-12","Chinelo Piccadilly Marshmallow Nuvem de Dedo EVA Feminino C224003 - 39 - Preto","PR","1.00","114.90","2024-07-19 14:16:20.345+00","2024-07-19 14:16:20.345+00"
1108,"797409686","811593943","C224003-36","Chinelo Piccadilly Marshmallow Nuvem de Dedo EVA Feminino C224003 - 36 - Off-White","PR","1.00","114.90","2024-07-19 14:16:21.095+00","2024-07-19 14:16:21.095+00"
1109,"797409689","811610485","C224003-37","Chinelo Piccadilly Marshmallow Nuvem de Dedo EVA Feminino C224003 - 37 - Off-White","PR","1.00","114.90","2024-07-19 14:16:21.897+00","2024-07-19 14:16:21.897+00"
1110,"797937456","811666136","C224003-10","Chinelo Piccadilly Marshmallow Nuvem de Dedo EVA Feminino C224003 - 37 - Preto","PR","1.00","117.90","2024-07-19 14:16:22.616+00","2024-07-19 14:16:22.616+00"
1111,"801401885","811669629","F01R00089-41","Tênis Fila Kr6 Corrida Masculino F01R00089 - 41 - Preto/Grafite","PR","1.00","518.90","2024-07-19 14:16:23.381+00","2024-07-19 14:16:23.381+00"
1112,"797937464","811675656","C224003-12","Chinelo Piccadilly Marshmallow Nuvem de Dedo EVA Feminino C224003 - 39 - Preto","PR","1.00","117.90","2024-07-19 14:16:24.075+00","2024-07-19 14:16:24.075+00"
1113,"797937448","811747746","C224003-8","Chinelo Piccadilly Marshmallow Nuvem de Dedo EVA Feminino C224003 - 35 - Preto","PR","1.00","114.90","2024-07-19 14:16:24.757+00","2024-07-19 14:16:24.757+00"
1114,"797937452","811757395","C224003-9","Chinelo Piccadilly Marshmallow Nuvem de Dedo EVA Feminino C224003 - 36 - Preto","PR","1.00","114.90","2024-07-19 14:16:25.546+00","2024-07-19 14:16:25.546+00"
1115,"797937448","811781671","C224003-8","Chinelo Piccadilly Marshmallow Nuvem de Dedo EVA Feminino C224003 - 35 - Preto","PR","1.00","114.90","2024-07-19 14:16:26.813+00","2024-07-19 14:16:26.813+00"
1116,"797409686","811811038","C224003-36","Chinelo Piccadilly Marshmallow Nuvem de Dedo EVA Feminino C224003 - 36 - Off-White","PR","1.00","117.90","2024-07-19 14:16:27.55+00","2024-07-19 14:16:27.55+00"
1117,"805761931","811825762","5712.205-4","Tênis Casual Moleca Microfuros Feminino 5712.205 - 38 - Branco Off","PR","1.00","114.90","2024-07-19 14:16:28.217+00","2024-07-19 14:16:28.217+00"
1118,"797937448","811917172","C224003-8","Chinelo Piccadilly Marshmallow Nuvem de Dedo EVA Feminino C224003 - 35 - Preto","PR","1.00","114.90","2024-07-19 14:16:28.873+00","2024-07-19 14:16:28.873+00"
1119,"797409689","811934860","C224003-37","Chinelo Piccadilly Marshmallow Nuvem de Dedo EVA Feminino C224003 - 37 - Off-White","PR","1.00","114.90","2024-07-19 14:16:29.512+00","2024-07-19 14:16:29.512+00"
1120,"797937448","811947921","C224003-8","Chinelo Piccadilly Marshmallow Nuvem de Dedo EVA Feminino C224003 - 35 - Preto","PR","1.00","114.90","2024-07-19 14:16:30.185+00","2024-07-19 14:16:30.185+00"
1121,"797960689","811964985","5325.119-4","Bota Coturno Moleca Salto Bloco Alto Feminina 5325.119 - 37 - Preto","PR","1.00","168.90","2024-07-19 14:16:30.897+00","2024-07-19 14:16:30.897+00"
1122,"807057205","811965479","11U335X-47-10","Tênis Fila Euro Jogger Sport Masculino 11U335X - 47 - Preto/Cinza","PA","1.00","379.90","2024-07-19 14:16:31.617+00","2024-07-19 14:16:31.617+00"
1123,"797937464","811972690","C224003-12","Chinelo Piccadilly Marshmallow Nuvem de Dedo EVA Feminino C224003 - 39 - Preto","PR","1.00","117.90","2024-07-19 14:16:32.301+00","2024-07-19 14:16:32.301+00"
1124,"797937460","811989115","C224003-11","Chinelo Piccadilly Marshmallow Nuvem de Dedo EVA Feminino C224003 - 38 - Preto","PR","1.00","117.90","2024-07-19 14:16:33.009+00","2024-07-19 14:16:33.009+00"
1125,"805761922","811991472","5712.205-2","Tênis Casual Moleca Microfuros Feminino 5712.205 - 36 - Branco Off","PR","1.00","0.00","2024-07-19 14:16:33.721+00","2024-07-19 14:16:33.721+00"
1126,"797937452","812002504","C224003-9","Chinelo Piccadilly Marshmallow Nuvem de Dedo EVA Feminino C224003 - 36 - Preto","PR","1.00","114.90","2024-07-19 14:16:34.401+00","2024-07-19 14:16:34.401+00"
1127,"807053692","812004470","W520V8-PTO/LILS-38","Tênis New Balance 520V8 Feminino W520V8 - 38 - Preto/Lilas","PA","1.00","378.90","2024-07-19 14:16:35.055+00","2024-07-19 14:16:35.055+00"
1128,"805441073","812015216","C224003-13","Chinelo Piccadilly Marshmallow Nuvem de Dedo EVA Feminino C224003 - 33 - Preto","PR","1.00","109.96","2024-07-19 14:16:35.681+00","2024-07-19 14:16:35.681+00"
1129,"807011277","812027067","TP04960001-31-2","Chuteira Society Topper Slick V Infantil TP04960001 - 31 - Dourado/Preto","PR","1.00","159.90","2024-07-19 14:16:36.311+00","2024-07-19 14:16:36.311+00"
1130,"797937448","812086865","C224003-8","Chinelo Piccadilly Marshmallow Nuvem de Dedo EVA Feminino C224003 - 35 - Preto","PR","1.00","114.90","2024-07-19 14:16:37+00","2024-07-19 14:16:37+00"
1131,"797937452","812091903","C224003-9","Chinelo Piccadilly Marshmallow Nuvem de Dedo EVA Feminino C224003 - 36 - Preto","PR","1.00","114.90","2024-07-19 14:16:37.685+00","2024-07-19 14:16:37.685+00"
1132,"797937452","812095733","C224003-9","Chinelo Piccadilly Marshmallow Nuvem de Dedo EVA Feminino C224003 - 36 - Preto","PR","1.00","114.90","2024-07-19 14:16:38.41+00","2024-07-19 14:16:38.41+00"
1133,"807069097","812117275","RA02390001-41-5","Tênis Rainha Iate III Masculino RA02390001  - 41 - Preto/Branco","PR","1.00","157.50","2024-07-19 14:16:39.137+00","2024-07-19 14:16:39.137+00"
1134,"811289993","812149147","43395156-43-13","Tenis Olympikus Marte Masculino 43395156 - 43 - Preto/Azul","PR","1.00","168.90","2024-07-19 14:16:40.107+00","2024-07-19 14:16:40.107+00"
1135,"797409686","812185553","C224003-36","Chinelo Piccadilly Marshmallow Nuvem de Dedo EVA Feminino C224003 - 36 - Off-White","PR","1.00","114.90","2024-07-19 14:16:40.787+00","2024-07-19 14:16:40.787+00"
1136,"797956338","812192801","5489.100-13","Tamanco Moleca Asa Delta Flatform Feminino 5489.100 - 36 - Off-White","PR","1.00","108.90","2024-07-19 14:16:41.472+00","2024-07-19 14:16:41.472+00"
1137,"797409686","812217691","C224003-36","Chinelo Piccadilly Marshmallow Nuvem de Dedo EVA Feminino C224003 - 36 - Off-White","PR","1.00","114.90","2024-07-19 14:16:42.189+00","2024-07-19 14:16:42.189+00"
1138,"807490075","812241893","RA03300004-41-4","Tênis Rainha Castle II Unissex RA03300004  - 41 - Branco/Azul Marinho","PR","1.00","229.90","2024-07-19 14:16:42.84+00","2024-07-19 14:16:42.84+00"
1139,"797937452","812251574","C224003-9","Chinelo Piccadilly Marshmallow Nuvem de Dedo EVA Feminino C224003 - 36 - Preto","PR","1.00","114.90","2024-07-19 14:16:43.5+00","2024-07-19 14:16:43.5+00"
1140,"802081208","812273900","43498240-MRHO-36","Tênis Olympikus Ultraleve 156g Slip on Feminino 43498240 - 36 - Marinho","PR","1.00","198.90","2024-07-19 14:16:44.225+00","2024-07-19 14:16:44.225+00"
1141,"802081208","812307843","43498240-MRHO-36","Tênis Olympikus Ultraleve 156g Slip on Feminino 43498240 - 36 - Marinho","PR","1.00","198.90","2024-07-19 14:17:01.796+00","2024-07-19 14:17:01.796+00"
1142,"797937452","812325231","C224003-9","Chinelo Piccadilly Marshmallow Nuvem de Dedo EVA Feminino C224003 - 36 - Preto","PR","2.00","114.90","2024-07-19 14:17:02.524+00","2024-07-19 14:17:02.524+00"
1143,"802081215","812328384","43498240-MRHO-38","Tênis Olympikus Ultraleve 156g Slip on Feminino 43498240 - 38 - Marinho","PR","1.00","198.90","2024-07-19 14:17:03.191+00","2024-07-19 14:17:03.191+00"
1144,"797937448","812328720","C224003-8","Chinelo Piccadilly Marshmallow Nuvem de Dedo EVA Feminino C224003 - 35 - Preto","PR","1.00","114.90","2024-07-19 14:17:03.906+00","2024-07-19 14:17:03.906+00"
1145,"797937452","812360534","C224003-9","Chinelo Piccadilly Marshmallow Nuvem de Dedo EVA Feminino C224003 - 36 - Preto","PR","1.00","117.90","2024-07-19 14:17:04.672+00","2024-07-19 14:17:04.672+00"
1146,"797937464","812361125","C224003-12","Chinelo Piccadilly Marshmallow Nuvem de Dedo EVA Feminino C224003 - 39 - Preto","PR","1.00","114.90","2024-07-19 14:17:05.444+00","2024-07-19 14:17:05.444+00"
1147,"797937448","812361274","C224003-8","Chinelo Piccadilly Marshmallow Nuvem de Dedo EVA Feminino C224003 - 35 - Preto","PR","1.00","117.90","2024-07-19 14:17:06.212+00","2024-07-19 14:17:06.212+00"
1148,"797937464","812361768","C224003-12","Chinelo Piccadilly Marshmallow Nuvem de Dedo EVA Feminino C224003 - 39 - Preto","PR","1.00","114.90","2024-07-19 14:17:06.992+00","2024-07-19 14:17:06.992+00"
1149,"797937452","812397845","C224003-9","Chinelo Piccadilly Marshmallow Nuvem de Dedo EVA Feminino C224003 - 36 - Preto","PR","1.00","114.90","2024-07-19 14:17:07.853+00","2024-07-19 14:17:07.853+00"
1150,"797960689","812413305","5325.119-4","Bota Coturno Moleca Salto Bloco Alto Feminina 5325.119 - 37 - Preto","PR","1.00","168.90","2024-07-19 14:17:08.539+00","2024-07-19 14:17:08.539+00"
1151,"797937456","812413651","C224003-10","Chinelo Piccadilly Marshmallow Nuvem de Dedo EVA Feminino C224003 - 37 - Preto","PR","1.00","117.90","2024-07-19 14:17:09.335+00","2024-07-19 14:17:09.335+00"
1152,"797937448","812431389","C224003-8","Chinelo Piccadilly Marshmallow Nuvem de Dedo EVA Feminino C224003 - 35 - Preto","PR","1.00","114.90","2024-07-19 14:17:10.192+00","2024-07-19 14:17:10.192+00"
1153,"807011274","812432831","TP04960001-30-1","Chuteira Society Topper Slick V Infantil TP04960001 - 30 - Dourado/Preto","PR","1.00","159.90","2024-07-19 14:17:11.055+00","2024-07-19 14:17:11.055+00"
1154,"797956314","812439582","5489.100-7","Tamanco Moleca Asa Delta Flatform Feminino 5489.100 - 34 - Nude/Ouro Rosado","PR","1.00","109.90","2024-07-19 14:17:11.767+00","2024-07-19 14:17:11.767+00"
1155,"797937452","812449001","C224003-9","Chinelo Piccadilly Marshmallow Nuvem de Dedo EVA Feminino C224003 - 36 - Preto","PR","1.00","114.90","2024-07-19 14:17:12.405+00","2024-07-19 14:17:12.405+00"
1156,"811289993","812449831","43395156-43-13","Tenis Olympikus Marte Masculino 43395156 - 43 - Preto/Azul","PR","1.00","168.90","2024-07-19 14:17:13.204+00","2024-07-19 14:17:13.204+00"
1157,"797937464","812460791","C224003-12","Chinelo Piccadilly Marshmallow Nuvem de Dedo EVA Feminino C224003 - 39 - Preto","PR","1.00","114.90","2024-07-19 14:17:14.115+00","2024-07-19 14:17:14.115+00"
1158,"797937452","812470725","C224003-9","Chinelo Piccadilly Marshmallow Nuvem de Dedo EVA Feminino C224003 - 36 - Preto","PR","1.00","114.90","2024-07-19 14:17:14.967+00","2024-07-19 14:17:14.967+00"
1159,"807068554","812477474","TP03950002-38-1","Chuteira Topper Futsal Maestro IV Masculino TP03950002 - 38 - Branco/Preto","PR","1.00","289.90","2024-07-19 14:17:15.776+00","2024-07-19 14:17:15.776+00"
1160,"797409686","812478188","C224003-36","Chinelo Piccadilly Marshmallow Nuvem de Dedo EVA Feminino C224003 - 36 - Off-White","PR","1.00","114.90","2024-07-19 14:17:16.532+00","2024-07-19 14:17:16.532+00"
1161,"797937448","812478444","C224003-8","Chinelo Piccadilly Marshmallow Nuvem de Dedo EVA Feminino C224003 - 35 - Preto","PR","1.00","114.90","2024-07-19 14:17:17.343+00","2024-07-19 14:17:17.343+00"
1162,"802081208","812519548","43498240-MRHO-36","Tênis Olympikus Ultraleve 156g Slip on Feminino 43498240 - 36 - Marinho","PR","1.00","198.90","2024-07-19 14:17:18.135+00","2024-07-19 14:17:18.135+00"
1163,"801401904","812526195","F01R00089-40-1","Tênis Fila Kr6 Corrida Masculino F01R00089 - 40 - Vermelho/Preto","PR","1.00","461.82","2024-07-19 14:17:18.896+00","2024-07-19 14:17:18.896+00"
1164,"800568829","812532202","23396746","Tênis Vizzano Casual Flatform Brilho Feminino 1339.517 - 38 - Branco","PR","1.00","149.90","2024-07-19 14:17:19.524+00","2024-07-19 14:17:19.524+00"
1165,"801401885","812536801","F01R00089-41","Tênis Fila Kr6 Corrida Masculino F01R00089 - 41 - Preto/Grafite","PR","1.00","461.82","2024-07-19 14:17:20.225+00","2024-07-19 14:17:20.225+00"
1166,"797937460","812537066","C224003-11","Chinelo Piccadilly Marshmallow Nuvem de Dedo EVA Feminino C224003 - 38 - Preto","PR","1.00","117.90","2024-07-19 14:17:20.845+00","2024-07-19 14:17:20.845+00"
1167,"811281014","812541516","43227277-37-4","Tênis Olympikus Atena Feminino  43227277 - 37 - Azul Marinho","PR","1.00","179.90","2024-07-19 14:17:21.558+00","2024-07-19 14:17:21.558+00"
1168,"807068560","812543430","TP03950002-40-3","Chuteira Topper Futsal Maestro IV Masculino TP03950002 - 40 - Branco/Preto","PR","1.00","298.90","2024-07-19 14:17:22.284+00","2024-07-19 14:17:22.284+00"
1169,"807068560","812543827","TP03950002-40-3","Chuteira Topper Futsal Maestro IV Masculino TP03950002 - 40 - Branco/Preto","PR","1.00","298.90","2024-07-19 14:17:22.961+00","2024-07-19 14:17:22.961+00"
1170,"797937448","812571753","C224003-8","Chinelo Piccadilly Marshmallow Nuvem de Dedo EVA Feminino C224003 - 35 - Preto","PR","1.00","114.90","2024-07-19 14:17:23.684+00","2024-07-19 14:17:23.684+00"
1171,"811281014","812583861","43227277-37-4","Tênis Olympikus Atena Feminino  43227277 - 37 - Azul Marinho","PR","1.00","179.90","2024-07-19 14:17:24.375+00","2024-07-19 14:17:24.375+00"
1172,"797937448","812589453","C224003-8","Chinelo Piccadilly Marshmallow Nuvem de Dedo EVA Feminino C224003 - 35 - Preto","PR","1.00","114.90","2024-07-19 14:17:25.087+00","2024-07-19 14:17:25.087+00"
1173,"797937464","812670059","C224003-12","Chinelo Piccadilly Marshmallow Nuvem de Dedo EVA Feminino C224003 - 39 - Preto","PR","1.00","114.90","2024-07-19 14:17:25.911+00","2024-07-19 14:17:25.911+00"
1174,"797409692","812709543","C224003-38","Chinelo Piccadilly Marshmallow Nuvem de Dedo EVA Feminino C224003 - 38 - Off-White","PR","1.00","117.90","2024-07-19 14:17:26.54+00","2024-07-19 14:17:26.54+00"
1175,"805761926","812714703","5712.205-3","Tênis Casual Moleca Microfuros Feminino 5712.205 - 37 - Branco Off","PR","1.00","114.90","2024-07-19 14:17:27.236+00","2024-07-19 14:17:27.236+00"
1176,"800858504","812716707","115850","Bota Coturno Gibizinho Casual Masculino Infantil G-355  - 33 - Castor","PR","1.00","109.90","2024-07-19 14:17:27.939+00","2024-07-19 14:17:27.939+00"
1177,"800858508","812717229","115851","Bota Coturno Gibizinho Casual Masculino Infantil G-355  - 34 - Castor","PR","1.00","109.90","2024-07-19 14:17:28.608+00","2024-07-19 14:17:28.608+00"
1178,"797937448","812721870","C224003-8","Chinelo Piccadilly Marshmallow Nuvem de Dedo EVA Feminino C224003 - 35 - Preto","PR","1.00","114.90","2024-07-19 14:17:29.4+00","2024-07-19 14:17:29.4+00"
1179,"802081218","812725625","43498240-MRHO-39","Tênis Olympikus Ultraleve 156g Slip on Feminino 43498240 - 39 - Marinho","PR","1.00","198.90","2024-07-19 14:17:30.079+00","2024-07-19 14:17:30.079+00"
1180,"797937452","812730071","C224003-9","Chinelo Piccadilly Marshmallow Nuvem de Dedo EVA Feminino C224003 - 36 - Preto","PR","1.00","117.90","2024-07-19 14:17:30.787+00","2024-07-19 14:17:30.787+00"
1181,"801401904","812731387","F01R00089-40-1","Tênis Fila Kr6 Corrida Masculino F01R00089 - 40 - Vermelho/Preto","PR","1.00","461.82","2024-07-19 14:17:31.448+00","2024-07-19 14:17:31.448+00"
1182,"800941955","812733997","346907-02-38","Bota Bottero Cano Médio Salto Bloco Couro Feminina 346907  - 38 - Preto","PR","1.00","278.90","2024-07-19 14:17:32.175+00","2024-07-19 14:17:32.175+00"
1183,"797937452","812735553","C224003-9","Chinelo Piccadilly Marshmallow Nuvem de Dedo EVA Feminino C224003 - 36 - Preto","PR","1.00","114.90","2024-07-19 14:17:32.799+00","2024-07-19 14:17:32.799+00"
1184,"797956346","812843609","5489.100-15","Tamanco Moleca Asa Delta Flatform Feminino 5489.100 - 36 - Nude/Ouro Rosado","PR","1.00","109.90","2024-07-19 14:17:33.51+00","2024-07-19 14:17:33.51+00"
1185,"802081218","812901719","43498240-MRHO-39","Tênis Olympikus Ultraleve 156g Slip on Feminino 43498240 - 39 - Marinho","PR","1.00","198.90","2024-07-19 14:17:34.223+00","2024-07-19 14:17:34.223+00"
1186,"797937452","812904876","C224003-9","Chinelo Piccadilly Marshmallow Nuvem de Dedo EVA Feminino C224003 - 36 - Preto","PR","1.00","114.90","2024-07-19 14:17:34.923+00","2024-07-19 14:17:34.923+00"
1187,"800858504","812907040","115850","Bota Coturno Gibizinho Casual Masculino Infantil G-355  - 33 - Castor","PR","1.00","109.90","2024-07-19 14:17:35.559+00","2024-07-19 14:17:35.559+00"
1188,"807061823","812934162","43927547-36-3","Tênis Olympikus Day 547 Feminino 43927547 - 36 - Preto","PR","1.00","198.90","2024-07-19 14:17:36.216+00","2024-07-19 14:17:36.216+00"
1189,"807069122","812935652","RA01990009-42-5","Tênis Rainha Abbey Masculino RA01990009  - 42 - Branco/Amarelo","PR","1.00","258.90","2024-07-19 14:17:36.891+00","2024-07-19 14:17:36.891+00"
1190,"797409686","812963764","C224003-36","Chinelo Piccadilly Marshmallow Nuvem de Dedo EVA Feminino C224003 - 36 - Off-White","PR","1.00","108.90","2024-07-19 14:17:37.559+00","2024-07-19 14:17:37.559+00"
1191,"797409686","813019248","C224003-36","Chinelo Piccadilly Marshmallow Nuvem de Dedo EVA Feminino C224003 - 36 - Off-White","PR","1.00","114.90","2024-07-19 14:17:38.216+00","2024-07-19 14:17:38.216+00"
